Year,Amount $,Ministry Name,Expenditure Category (Operating / Capital),Program Name,Activity / Item,Sub Item,Standard Account (Expense/Asset Name),Account Details (Expense/Asset Details)
2022-23,5923741,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,"Heritage, Tourism and Culture Programs","Heritage, Tourism and Culture Programs",No Value,Transfer payments,Heritage Sector Support
2022-23,24030948,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,"Heritage, Tourism and Culture Programs","Heritage, Tourism and Culture Programs",No Value,Transfer payments,Libraries Sector Support
2022-23,7000000,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,"Heritage, Tourism and Culture Programs","Heritage, Tourism and Culture Programs",No Value,Transfer payments,Ontario Music Investment Fund
2022-23,103557000,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ontario Trillium Foundation Program,Ontario Trillium Foundation,No Value,Transfer payments,Ontario Trillium Foundation
2022-23,4338750,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ontario Cultural Media Tax Credits,Ontario Cultural Media Tax Credits,No Value,Transfer payments,Ontario Book Publishing Tax Credit
2022-23,73422900,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ontario Cultural Media Tax Credits,Ontario Cultural Media Tax Credits,No Value,Transfer payments,Ontario Computer Animation and Special Effects Tax Credit
2022-23,316880500,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ontario Cultural Media Tax Credits,Ontario Cultural Media Tax Credits,No Value,Transfer payments,Ontario Film and Television Tax Credit
2022-23,82008300,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ontario Cultural Media Tax Credits,Ontario Cultural Media Tax Credits,No Value,Transfer payments,Ontario Interactive Digital Media Tax Credit
2022-23,407641900,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ontario Cultural Media Tax Credits,Ontario Cultural Media Tax Credits,No Value,Transfer payments,Ontario Production Services Tax Credit
2022-23,-10912,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ontario Cultural Media Tax Credits,Ontario Cultural Media Tax Credits,No Value,Transfer payments,Ontario Sound Recording Tax Credit
2022-23,2552094,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Transformation and Delivery,Salaries and wages,No Value
2022-23,354478,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Transformation and Delivery,Employee benefits,No Value
2022-23,9350,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Transformation and Delivery,Transportation and communication,No Value
2022-23,23924,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Transformation and Delivery,Services,No Value
2022-23,390,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Transformation and Delivery,Supplies and equipment,No Value
2022-23,207000,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Transformation and Delivery,Transfer payments,Transformation Delivery Office
2022-23,2070000,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Transformation and Delivery,Transfer payments,Ontario Place Corporation
2022-23,8966211,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Salaries and wages,No Value
2022-23,1716066,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Employee benefits,No Value
2022-23,102568,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transportation and communication,No Value
2022-23,2162308,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Services,No Value
2022-23,1048154,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Supplies and equipment,No Value
2022-23,3328800,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,McMichael Canadian Collection
2022-23,65007400,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Ontario Arts Council
2022-23,28380300,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Ontario Media Development Corporation
2022-23,3799300,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Ontario Heritage Trust
2022-23,24283780,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Ontario Science Centre
2022-23,4036000,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Royal Botanical Gardens
2022-23,27280900,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Royal Ontario Museum
2022-23,6828900,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Science North
2022-23,7122800,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,St. Lawrence Parks Commission
2022-23,32967500,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Ontario Tourism Marketing Partnership Corporation
2022-23,21072300,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Agency Programs,Agency Programs,Agency Relations and Accountability,Transfer payments,Art Gallery of Ontario
2022-23,24031799,"Heritage, Sport, Tourism and Culture Industries",Capital Expense,Tourism and Culture Capital Program,Tourism and Culture Capital,No Value,Services,No Value
2022-23,670485,"Heritage, Sport, Tourism and Culture Industries",Capital Expense,Tourism and Culture Capital Program,Tourism and Culture Capital,No Value,Supplies and equipment,No Value
2022-23,25069592,"Heritage, Sport, Tourism and Culture Industries",Capital Expense,Tourism and Culture Capital Program,Tourism and Culture Capital,No Value,Transfer payments,Repairs and Rehabilitation Capital
2022-23,723310,"Heritage, Sport, Tourism and Culture Industries",Capital Expense,Tourism and Culture Capital Program,Tourism and Culture Capital,No Value,Transfer payments,Tourism Agency Capital
2022-23,567467,"Heritage, Sport, Tourism and Culture Industries",Capital Expense,Tourism and Culture Capital Program,Tourism and Culture Capital,No Value,Transfer payments,Agencies and Attractions Capital Sector Support
2022-23,2600000,"Heritage, Sport, Tourism and Culture Industries",Capital Expense,Tourism and Culture Capital Program,Tourism and Culture Capital,No Value,Transfer payments,Grants in Support of Culture
2022-23,259,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ministry Administration Program,Ministry Administration,Strategic Policy Development and Planning,Supplies and equipment,No Value
2022-23,11536,"Heritage, Sport, Tourism and Culture Industries",Operating Expense,Ministry Administration Program,Ministry Administration,WSIB,Employee benefits,No Value
2022-23,2305194,Infrastructure,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Salaries and wages,No Value
2022-23,291024,Infrastructure,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Employee benefits,No Value
2022-23,52512,Infrastructure,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Transportation and communication,No Value
2022-23,55918,Infrastructure,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Services,No Value
2022-23,7453,Infrastructure,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Supplies and equipment,No Value
2022-23,1752856,Infrastructure,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Salaries and wages,No Value
2022-23,228458,Infrastructure,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Employee benefits,No Value
2022-23,9276,Infrastructure,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Transportation and communication,No Value
