Year,Amount $,Ministry Name,Expenditure Category (Operating / Capital),Program Name,Activity / Item,Sub Item,Standard Account (Expense/Asset Name),Account Details (Expense/Asset Details)
2019-20,"54,126,310",Finance,Operating Expense,"Tax, Benefits and Local Finance Program",Tax and Benefits Administration,Tax Compliance and Benefits,Salaries and wages,No Value
2019-20,"116,158,171",Finance,Operating Expense,"Tax, Benefits and Local Finance Program",Tax and Benefits Administration,"Strategy, Stewardship and Program Policy",Services,No Value
2019-20,"142,239,483",Finance,Operating Expense,"Tax, Benefits and Local Finance Program",Tax and Benefits Administration,Tax Compliance and Benefits,Transfer payments,Guaranteed Annual Income System
2019-20,"42,651",Finance,Operating Expense,"Tax, Benefits and Local Finance Program",Taxation Policy,No Value,Transportation and communication,No Value
2019-20,"92,544",Finance,Operating Expense,"Tax, Benefits and Local Finance Program",Taxation Policy,No Value,Supplies and equipment,No Value
2019-20,"689,387",Finance,Operating Expense,"Tax, Benefits and Local Finance Program",Taxation Policy,No Value,Employee benefits,No Value
2019-20,"1,766,707",Finance,Operating Expense,"Tax, Benefits and Local Finance Program",Taxation Policy,No Value,Services,No Value
2019-20,"6,062,841",Finance,Operating Expense,"Tax, Benefits and Local Finance Program",Taxation Policy,No Value,Salaries and wages,No Value
2019-20,"-1,192,949,170",Finance,Operating Expense,Treasury Program,"Statutory Appropriations - Interest on debt, the Financial Administration Act",No Value,Other transactions,Less: Interest on Investments
2019-20,"-40,393,858",Finance,Operating Expense,Treasury Program,"Statutory Appropriations - Interest on debt, the Financial Administration Act",No Value,Other transactions,Less: Interest Capitalized in Ministry Appropriations
2019-20,"249,037,451",Finance,Operating Expense,Treasury Program,"Statutory Appropriations - Interest on debt, the Financial Administration Act",No Value,Other transactions,"Other Interest, exchange, discount and commission"
2019-20,"411,743",Finance,Operating Expense,Treasury Program,"Statutory Appropriations - Interest on debt, the Financial Administration Act",No Value,Other transactions,Ontario Immigrant Investor Corporation
2019-20,"592,177",Finance,Operating Expense,Treasury Program,"Statutory Appropriations - Interest on debt, the Financial Administration Act",No Value,Other transactions,Canada Mortgage and Housing Corporation
2019-20,"404,577,843",Finance,Operating Expense,Treasury Program,"Statutory Appropriations - Interest on debt, the Financial Administration Act",No Value,Other transactions,Interest on Debt Payable to Ontario Electricity Financial Corporation
2019-20,"469,604,295",Finance,Operating Expense,Treasury Program,"Statutory Appropriations - Interest on debt, the Financial Administration Act",No Value,Other transactions,Canada Pension Plan Investment Board
2019-20,"11,719,250,191",Finance,Operating Expense,Treasury Program,"Statutory Appropriations - Interest on debt, the Financial Administration Act",No Value,Other transactions,Interest on Ontario Securities For general purposes
2019-20,"13,970,621","Training, Colleges And Universities",Capital Expense,Employment Ontario Program,Employment Ontario System,No Value,Transfer payments,Apprenticeship Enhancement Fund
2019-20,"1,185,634","Training, Colleges And Universities",Capital Expense,Employment Ontario Program,Statutory Appropriations,No Value,Other transactions,"Amortization, the Financial Administration Act"
2019-20,"6,769,383","Training, Colleges And Universities",Capital Expense,Postsecondary Education Program,Statutory Appropriations,No Value,Other transactions,"Amortization, the Financial Administration Act"
2019-20,"40,027,000","Training, Colleges And Universities",Capital Expense,Postsecondary Education Program,Support for Postsecondary Education,No Value,Transfer payments,Capital Grants - Colleges
2019-20,"53,413,184","Training, Colleges And Universities",Capital Expense,Postsecondary Education Program,Support for Postsecondary Education,No Value,Transfer payments,Capital Grants - Universities
2019-20,"2,488,905","Training, Colleges And Universities",Capital Expense,Postsecondary Education Program,Support for Postsecondary Education,No Value,Transfer payments,Strategic Investment Fund - Federal
2019-20,"254,883","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Employment Ontario System,No Value,Supplies and equipment,No Value
2019-20,"1,350,969","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Employment Ontario System,No Value,Transportation and communication,No Value
2019-20,"11,271,907","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Employment Ontario System,No Value,Employee benefits,No Value
2019-20,"19,169,371","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Employment Ontario System,No Value,Services,No Value
2019-20,"87,258,900","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Employment Ontario System,No Value,Transfer payments,Ontario Co-operative Education Tax Credit
2019-20,"72,546,886","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Employment Ontario System,No Value,Salaries and wages,No Value
2019-20,"64,514,200","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Employment Ontario System,No Value,Transfer payments,Ontario Apprenticeship Training Tax Credit
2019-20,"921,528,653","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Employment Ontario System,No Value,Transfer payments,Employment and Training
2019-20,"8,721,279","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Statutory Appropriations,No Value,Other transactions,"Bad Debt Expenses for Loans for Tools, the Financial Administration Act"
2019-20,"692,810","Training, Colleges And Universities",Operating Expense,Employment Ontario Program,Statutory Appropriations,No Value,Other transactions,"Bad Debt Expenses - Other, the Financial Administration Act"
2019-20,"2,481,191","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Salaries and wages,No Value
2019-20,"262,110","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Employee benefits,No Value
2019-20,"80,601","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Transportation and communication,No Value
2019-20,"59,166","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Services,No Value
2019-20,"8,360","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Supplies and equipment,No Value
2019-20,"176,729","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Salaries and wages,No Value
2019-20,"238,618","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Employee benefits,No Value
2019-20,"-120,640","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Transportation and communication,No Value
2019-20,"8,028,044","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Services,No Value
2019-20,"6,049","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Supplies and equipment,No Value
2019-20,"23,013","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Salaries and wages,No Value
2019-20,"1,290,700","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Services,No Value
2019-20,"2,798,866","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Salaries and wages,No Value
2019-20,"406,458","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Employee benefits,No Value
2019-20,"19,406","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Transportation and communication,No Value
2019-20,"4,524,373","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Services,No Value
2019-20,"6,240","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Supplies and equipment,No Value
2019-20,"1,223,000","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Services,No Value
2019-20,"4,982","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Information Systems,Transportation and communication,No Value
2019-20,"3,228,290","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Ministry Administration,Information Systems,Services,No Value
2019-20,"16,667","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Parliamentary Assistant’s Salary, the Executive Council Act"
2019-20,"49,301","Training, Colleges And Universities",Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Minister’s Salary, the Executive Council Act"
2019-20,"-695,836","Training, Colleges And Universities",Operating Expense,Postsecondary Education Program,"Colleges, Universities and Student Support",No Value,Recoveries,No Value
2019-20,"59,145","Training, Colleges And Universities",Operating Expense,Postsecondary Education Program,"Colleges, Universities and Student Support",No Value,Supplies and equipment,No Value
2019-20,"758,217","Training, Colleges And Universities",Operating Expense,Postsecondary Education Program,"Colleges, Universities and Student Support",No Value,Transfer payments,"Council of Ministers of Education, Canada"
2019-20,"612,931","Training, Colleges And Universities",Operating Expense,Postsecondary Education Program,"Colleges, Universities and Student Support",No Value,Transportation and communication,No Value
2019-20,"3,531,144","Training, Colleges And Universities",Operating Expense,Postsecondary Education Program,"Colleges, Universities and Student Support",No Value,Employee benefits,No Value
