Year,Amount $,Ministry name,Expenditure category (Operating / Capital),Program name,Activity / Item,Sub item,Standard account (Expense/Asset name),Account details (Expense/Asset details)
2020-21,"-53,930,835",Government and Consumer Services,Operating Expense,Ontario Shared Services,Ontario Shared Services,No Value,Recoveries,No Value
2020-21,"-58,965,064",Government and Consumer Services,Operating Expense,Ontario Shared Services,OPS Workplace Safety and Insurance Board Centralized Services,No Value,Recoveries,No Value
2020-21,"5,990,890",Government and Consumer Services,Capital Expense,ServiceOntario Program,Statutory Appropriations,No Value,Other Transactions,"Amortization, the Financial Administration Act"
2020-21,"553,686",Government and Consumer Services,Capital Expense,ServiceOntario Program,ServiceOntario,No Value,Services,No Value
2020-21,"109,372,553",Government and Consumer Services,Operating Expense,ServiceOntario Program,ServiceOntario,No Value,Salaries and wages,No Value
2020-21,"89,812,235",Government and Consumer Services,Operating Expense,ServiceOntario Program,ServiceOntario,No Value,Services,No Value
2020-21,"19,690,276",Government and Consumer Services,Operating Expense,ServiceOntario Program,ServiceOntario,No Value,Employee benefits,No Value
2020-21,"10,390,695",Government and Consumer Services,Operating Expense,ServiceOntario Program,ServiceOntario,No Value,Supplies and equipment,No Value
2020-21,"7,681,131",Government and Consumer Services,Operating Expense,ServiceOntario Program,ServiceOntario,No Value,Transportation and communication,No Value
2020-21,"4,551",Government and Consumer Services,Operating Expense,ServiceOntario Program,Statutory Appropriations,No Value,Other Transactions,"Bad debt expense, the Financial Administration Act"
2020-21,"-12,352,268",Government and Consumer Services,Operating Expense,ServiceOntario Program,ServiceOntario,No Value,Recoveries,No Value
2020-21,"197,821,100",Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Transfer payments,Digital Health Strategy and Programs
2020-21,"24,665,410",Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Transfer payments,Health System Information Management
2020-21,"16,907,485",Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Salaries and wages,No Value
2020-21,"7,335,754",Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Services,No Value
2020-21,"2,258,794",Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Employee benefits,No Value
2020-21,"125,780",Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Transportation and communication,No Value
2020-21,"4,592",Health,Operating Expense,Digital Health and Information Management Program,Digital Health and Information Management,No Value,Supplies and equipment,No Value
2020-21,"1,010,677,098",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Transfer payments,Major Hospital Projects
2020-21,"340,182,279",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Transfer payments,Small Hospital Projects
2020-21,"175,589,164",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Transfer payments,Health Infrastructure Renewal Fund
2020-21,"73,792,588",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Transfer payments,Integrated Health Facility Programs
2020-21,"41,771,893",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Transfer payments,Community Health Programs
2020-21,"34,500,000",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Transfer payments,Medical and Diagnostic Equipment Fund
2020-21,"18,082,950",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Transfer payments,Public Health Laboratories
2020-21,"824,689",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Other Transactions,Health Infrastructure Information Systems
2020-21,"349,969",Health,Capital Expense,Health Capital Program,Health Capital,No Value,Other Transactions,Provincial Psychiatric Hospitals Divestment
2020-21,"702,281,558",Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Transfer payments,Clinical Education
2020-21,"30,978,347",Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Transfer payments,Applied Health Evidence Program
2020-21,"12,512,342",Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Salaries and wages,No Value
2020-21,"4,268,905",Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Services,No Value
2020-21,"1,857,458",Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Employee benefits,No Value
2020-21,"100,709",Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Transportation and communication,No Value
2020-21,"22,753",Health,Operating Expense,Health Policy and Research Program,Health Policy and Research,No Value,Supplies and equipment,No Value
2020-21,"9,548,498",Health,Capital Expense,Health Services and Programs,Digital Health Capital,No Value,Transfer payments,Digital Health Capital
2020-21,"29,860",Health,Capital Expense,Health Services and Programs,Statutory Appropriations,No Value,Other transactions,"Amortization, the Financial Administration Act"
2020-21,"24,270,213,946",Health,Operating Expense,Health Services and Programs,Health Services,Hospitals,Transfer payments,Operation of Hospitals 
2020-21,"3,080,825,472",Health,Operating Expense,Health Services and Programs,Health Services,Community,Transfer payments,Home Care
2020-21,"1,992,964,700",Health,Operating Expense,Health Services and Programs,Programs and Administration,No Value,Transfer payments,Cancer Treatment Services
2020-21,"995,168,151",Health,Operating Expense,Health Services and Programs,Health Services,Mental Health and Addictions,Transfer payments,Community Mental Health
2020-21,"805,247,122",Health,Operating Expense,Health Services and Programs,Health Services,Hospitals,Transfer payments,Specialty Psychiatric Hospitals
2020-21,"756,998,980",Health,Operating Expense,Health Services and Programs,Health Services,Community,Transfer payments,Community Support Services
2020-21,"693,070,693",Health,Operating Expense,Health Services and Programs,Programs and Administration,No Value,Transfer payments,Regional Coordination Operations Support
2020-21,"509,715,999",Health,Operating Expense,Health Services and Programs,Health Services,Community,Transfer payments,Community Health Centres
2020-21,"486,193,581",Health,Operating Expense,Health Services and Programs,Health Services,Mental Health and Addictions,Transfer payments,Child and Youth Mental Health
2020-21,"388,571,864",Health,Operating Expense,Health Services and Programs,Health Services,Community,Transfer payments,Assisted Living Services in Supportive Housing
2020-21,"301,488,499",Health,Operating Expense,Health Services and Programs,Programs and Administration,No Value,Transfer payments,Digital Health
2020-21,"280,044,710",Health,Operating Expense,Health Services and Programs,Health Services,Mental Health and Addictions,Transfer payments,Addiction Programs
2020-21,"75,225,900",Health,Operating Expense,Health Services and Programs,Programs and Administration,No Value,Transfer payments,Cancer Screening Programs
2020-21,"69,827,274",Health,Operating Expense,Health Services and Programs,Health Services,Community,Transfer payments,Acquired Brain Injury
2020-21,"52,489,000",Health,Operating Expense,Health Services and Programs,Programs and Administration,No Value,Transfer payments,Organ and Tissue Donation and Transplantation Services
2020-21,"29,693,100",Health,Operating Expense,Health Services and Programs,Programs and Administration,No Value,Transfer payments,Health Quality Programs
2020-21,"7,982,050",Health,Operating Expense,Health Services and Programs,Programs and Administration,No Value,Transfer payments,Health Workforce Programs
2020-21,"3,601,725",Health,Operating Expense,Health Services and Programs,Health Services,Hospitals,Transfer payments,Grants to Compensate for Municipal Taxation - Hospitals
2020-21,"126,750",Health,Operating Expense,Health Services and Programs,Health Services,Hospitals,Transfer payments,Grants to Compensate for Municipal Taxation - Specialty Psychiatric Hospitals
2020-21,"15,370,032",Health,Capital Expense,Information Systems Program,Information Technology Services - Health Cluster,No Value,Other Transactions,"Amortization, the Financial Administration Act"
2020-21,"105,039,423",Health,Operating Expense,Information Systems Program,Information Technology Services - Health Cluster,No Value,Services,No Value
2020-21,"47,928,163",Health,Operating Expense,Information Systems Program,Information Technology Services - Health Cluster,No Value,Salaries and wages,No Value
2020-21,"6,475,057",Health,Operating Expense,Information Systems Program,Information Technology Services - Health Cluster,No Value,Employee benefits,No Value
2020-21,"1,642,231",Health,Operating Expense,Information Systems Program,Information Technology Services - Health Cluster,No Value,Supplies and equipment,No Value
2020-21,"1,532,118",Health,Operating Expense,Information Systems Program,Information Technology Services - Health Cluster,No Value,Transportation and communication,No Value
2020-21,"28,464,021",Health,Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Salaries and wages,No Value
2020-21,"20,383,830",Health,Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Services,No Value
